,Usuario,Local,fecha,semaforo,comentario,add_loc_cert,add_loc_localidad,add_loc_cat,add_loc_sect,add_usu_disc,add_usu_pordisc
3149,934,219,15/7/2021,A,,N,Madrid,teatro,ocio,ninguna,0.0
3150,742,219,5/6/2021,A,,N,Madrid,teatro,ocio,cognitiva,59.0
3151,931,219,7/6/2021,A,,N,Madrid,teatro,ocio,auditiva,61.0
3152,259,219,30/6/2021,A,,N,Madrid,teatro,ocio,orgánica,42.0
3153,400,219,4/7/2021,R,,N,Madrid,teatro,ocio,visual,46.0
3154,447,219,12/6/2021,R,"No volveré, personal poco empático con personas con discapacidad.",N,Madrid,teatro,ocio,cognitiva,52.0
3155,946,220,10/6/2021,V,,Y,Madrid,pub,hostelería,visual,38.0
3156,419,220,26/5/2021,V,,Y,Madrid,pub,hostelería,orgánica,68.0
3157,473,220,18/7/2021,V,,Y,Madrid,pub,hostelería,orgánica,90.0
3158,543,220,10/6/2021,V,,Y,Madrid,pub,hostelería,auditiva,67.0
3159,473,220,6/7/2021,V,La rampa estaba muy bien adaptada.,Y,Madrid,pub,hostelería,orgánica,90.0
3160,599,220,7/6/2021,V,,Y,Madrid,pub,hostelería,auditiva,37.0
3161,180,220,16/7/2021,V,,Y,Madrid,pub,hostelería,cognitiva,70.0
3162,779,220,1/7/2021,V,"Lugar muy accesible, lo recomiendo a los que tengas dudas.",Y,Madrid,pub,hostelería,visual,48.0
3163,270,220,16/7/2021,V,,Y,Madrid,pub,hostelería,auditiva,70.0
3164,381,220,4/7/2021,V,,Y,Madrid,pub,hostelería,visual,40.0
3165,592,220,1/7/2021,V,,Y,Madrid,pub,hostelería,ninguna,0.0
3166,992,220,5/6/2021,V,,Y,Madrid,pub,hostelería,auditiva,
3167,862,220,5/7/2021,V,,Y,Madrid,pub,hostelería,visual,39.0
3168,304,220,5/6/2021,V,,Y,Madrid,pub,hostelería,cognitiva,31.0
3169,394,220,9/6/2021,V,"En primer lugar, decir que el trato fue maravilloso. Tuve un infortunio pero me ayudaron y el trato en ello fue fenomenal! Volveré seguro, porque hice allá­ buenos amigos.",Y,Madrid,pub,hostelería,motora,29.0
3170,873,220,2/7/2021,A,,Y,Madrid,pub,hostelería,auditiva,50.0
3171,341,220,27/5/2021,A,,Y,Madrid,pub,hostelería,auditiva,53.0
3172,226,220,20/7/2021,A,,Y,Madrid,pub,hostelería,ninguna,0.0
3173,869,221,8/6/2021,A,"Sorprendida por la accesibilidad con la que cuenta el sitio. Un sitio recomendable para ir habitualmente, si tienes movilidad muy reducida.",N,Madrid,restaurante,hostelería,visual,58.0
3174,950,221,9/7/2021,A,,N,Madrid,restaurante,hostelería,motora,86.0
3175,512,221,4/7/2021,A,,N,Madrid,restaurante,hostelería,orgánica,53.0
3176,72,221,20/6/2021,A,,N,Madrid,restaurante,hostelería,motora,82.0
3177,783,221,4/7/2021,R,,N,Madrid,restaurante,hostelería,visual,56.0
3178,691,221,20/7/2021,R,,N,Madrid,restaurante,hostelería,ninguna,0.0
3179,317,221,9/7/2021,R,Muy indignada con la respuesta de los camaremos al solicitar que se adecúe el sitio para personas con discapacidad,N,Madrid,restaurante,hostelería,orgánica,48.0
3180,330,221,13/6/2021,R,,N,Madrid,restaurante,hostelería,cognitiva,61.0
3181,446,221,5/7/2021,R,,N,Madrid,restaurante,hostelería,ninguna,0.0
3182,349,221,3/7/2021,R,,N,Madrid,restaurante,hostelería,visual,53.0
3183,220,221,6/6/2021,R,,N,Madrid,restaurante,hostelería,cognitiva,71.0
3184,677,221,25/6/2021,R,,N,Madrid,restaurante,hostelería,visual,84.0
3185,383,221,17/6/2021,R,,N,Madrid,restaurante,hostelería,orgánica,50.0
3186,198,221,8/7/2021,R,,N,Madrid,restaurante,hostelería,visual,25.0
3187,563,221,2/6/2021,R,,N,Madrid,restaurante,hostelería,motora,28.0
3188,160,221,16/6/2021,R,,N,Madrid,restaurante,hostelería,visual,60.0
3189,505,221,4/7/2021,R,Muy indignada con la respuesta de los camaremos al solicitar que se adecúe el sitio para personas con discapacidad,N,Madrid,restaurante,hostelería,auditiva,61.0
3190,24,221,22/6/2021,R,,N,Madrid,restaurante,hostelería,ninguna,0.0
3191,455,221,19/6/2021,R,"No lo recomiendo, el baño esta en la planta alta, y hay que subir escaleras.",N,Madrid,restaurante,hostelería,auditiva,46.0
3192,302,221,27/5/2021,R,,N,Madrid,restaurante,hostelería,auditiva,58.0
3193,283,222,9/6/2021,V,,N,Madrid,pub,hostelería,auditiva,48.0
3194,380,222,25/6/2021,V,,N,Madrid,pub,hostelería,motora,57.0
3195,793,222,29/5/2021,V,"Sorprendida por la accesibilidad con la que cuenta el sitio. Un sitio recomendable para ir habitualmente, si tienes movilidad muy reducida.",N,Madrid,pub,hostelería,orgánica,56.0
3196,549,222,22/7/2021,V,,N,Madrid,pub,hostelería,cognitiva,34.0
3197,370,222,16/7/2021,V,,N,Madrid,pub,hostelería,motora,64.0
3198,835,222,8/6/2021,V,,N,Madrid,pub,hostelería,visual,20.0
3199,299,222,18/7/2021,V,,N,Madrid,pub,hostelería,ninguna,0.0
3200,667,222,9/6/2021,V,La rampa estaba muy bien adaptada.,N,Madrid,pub,hostelería,cognitiva,43.0
3201,798,222,23/5/2021,V,,N,Madrid,pub,hostelería,visual,52.0
3202,516,222,19/7/2021,A,,N,Madrid,pub,hostelería,orgánica,53.0
3203,376,222,10/6/2021,A,,N,Madrid,pub,hostelería,orgánica,41.0
3204,125,223,2/6/2021,V,,N,Madrid,pub,hostelería,cognitiva,11.0
3205,969,223,29/5/2021,V,,N,Madrid,pub,hostelería,auditiva,55.0
3206,337,223,20/7/2021,A,"El sitio me parecía bonito, pero el trato fue horrendo y la disponibilidad para asistir mis problemas de accesibilidad escasos. Es una pena que los propietarios se despreocupen tanto de la actitud de sus trabajadores. Recomiendo ir si quereis pasar una mala tarde.",N,Madrid,pub,hostelería,cognitiva,74.0
3207,548,223,23/5/2021,A,,N,Madrid,pub,hostelería,ninguna,0.0
3208,762,223,24/5/2021,A,Muy bien.,N,Madrid,pub,hostelería,visual,53.0
3209,90,223,11/7/2021,A,,N,Madrid,pub,hostelería,cognitiva,53.0
3210,147,223,15/6/2021,A,,N,Madrid,pub,hostelería,visual,64.0
3211,407,223,3/7/2021,A,"El baño no estaba disponible, no se si será accesible o no, pero no pude hacer mis necesidades!",N,Madrid,pub,hostelería,ninguna,0.0
3212,403,223,15/6/2021,A,,N,Madrid,pub,hostelería,ninguna,0.0
3213,972,223,29/5/2021,A,,N,Madrid,pub,hostelería,auditiva,71.0
3214,655,223,22/7/2021,R,Muy indignada con la respuesta de los camaremos al solicitar que se adecúe el sitio para personas con discapacidad,N,Madrid,pub,hostelería,visual,38.0
3215,708,223,23/5/2021,R,,N,Madrid,pub,hostelería,cognitiva,61.0
3216,148,224,2/6/2021,V,,Y,Madrid,cafe,hostelería,orgánica,46.0
3217,604,224,3/7/2021,V,Está muy bien adaptado.,Y,Madrid,cafe,hostelería,visual,62.0
3218,40,224,11/7/2021,V,"Vaya, además de que me ha encantado, da gusto poder encontrarte sitios así­, actualizados, accesibles. Seguro que vuelvo cuando me pasé por la ciudad!",Y,Madrid,cafe,hostelería,motora,51.0
3219,163,224,30/5/2021,V,,Y,Madrid,cafe,hostelería,ninguna,0.0
3220,945,224,4/7/2021,V,,Y,Madrid,cafe,hostelería,cognitiva,53.0
3221,795,224,18/7/2021,V,,Y,Madrid,cafe,hostelería,motora,42.0
3222,923,224,18/6/2021,V,,Y,Madrid,cafe,hostelería,motora,53.0
3223,507,224,15/7/2021,V,,Y,Madrid,cafe,hostelería,cognitiva,80.0
3224,309,224,18/6/2021,V,,Y,Madrid,cafe,hostelería,auditiva,82.0
3225,391,224,12/6/2021,V,,Y,Madrid,cafe,hostelería,orgánica,57.0
3226,474,224,8/6/2021,V,,Y,Madrid,cafe,hostelería,motora,62.0
3227,348,224,29/5/2021,V,,Y,Madrid,cafe,hostelería,cognitiva,46.0
3228,484,224,26/5/2021,V,"No hay nada que esté malo, recomendable al 100%. Sitio muy accesible.",Y,Madrid,cafe,hostelería,motora,67.0
3229,569,224,14/6/2021,V,"Vaya, además de que me ha encantado, da gusto poder encontrarte sitios así­, actualizados, accesibles. Seguro que vuelvo cuando me pasé por la ciudad!",Y,Madrid,cafe,hostelería,visual,44.0
3230,799,224,27/5/2021,V,,Y,Madrid,cafe,hostelería,orgánica,42.0
3231,931,224,3/7/2021,V,,Y,Madrid,cafe,hostelería,auditiva,61.0
3232,876,224,26/5/2021,V,,Y,Madrid,cafe,hostelería,motora,30.0
3233,95,224,28/6/2021,V,,Y,Madrid,cafe,hostelería,orgánica,71.0
3234,190,224,6/7/2021,V,,Y,Madrid,cafe,hostelería,orgánica,52.0
3235,392,224,10/7/2021,V,"Me hablaron de este sitio, a lo que me animé a ir. Me encantó. Que lujo! Que placer! Vuelvo seguro!",Y,Madrid,cafe,hostelería,auditiva,59.0
3236,753,224,15/7/2021,V,La rampa estaba muy bien adaptada.,Y,Madrid,cafe,hostelería,auditiva,34.0
3237,168,224,3/6/2021,V,,Y,Madrid,cafe,hostelería,motora,51.0
3238,627,224,6/7/2021,V,"Los trabajadores muy amables, ayudaron a que mi experiencia sea agradable, a pesar de no tener tan adaptado el lugar, ellos lo hicieron posible.",Y,Madrid,cafe,hostelería,auditiva,59.0
3239,487,224,28/5/2021,V,"Fijo que vuelvo, es una calle empedrada preciosa, pero tiene un carril bici habilitado para mis necesidades.",Y,Madrid,cafe,hostelería,orgánica,39.0
3240,57,224,4/7/2021,V,,Y,Madrid,cafe,hostelería,auditiva,75.0
3241,692,224,7/6/2021,V,,Y,Madrid,cafe,hostelería,visual,84.0
3242,67,224,8/6/2021,V,"En primer lugar, decir que el trato fue maravilloso. Tuve un infortunio pero me ayudaron y el trato en ello fue fenomenal! Volveré seguro, porque hice allá­ buenos amigos.",Y,Madrid,cafe,hostelería,cognitiva,54.0
3243,980,224,30/6/2021,V,"Me ha encantado. Seguramente repita y vuelva con amigos, tienen una zona reservada permanentemente y el personal está muy formado, se nota que llevan un tiempo trabajando con gente con nuestras necesidades.",Y,Madrid,cafe,hostelería,cognitiva,79.0
3244,976,224,1/7/2021,V,,Y,Madrid,cafe,hostelería,cognitiva,62.0
3245,183,224,14/7/2021,V,,Y,Madrid,cafe,hostelería,cognitiva,66.0
3246,211,224,9/6/2021,V,,Y,Madrid,cafe,hostelería,orgánica,48.0
3247,638,224,8/6/2021,V,"Me hablaron de este sitio, a lo que me animé a ir. Me encantó. Que lujo! Que placer! Vuelvo seguro!",Y,Madrid,cafe,hostelería,orgánica,69.0
3248,254,224,9/7/2021,V,,Y,Madrid,cafe,hostelería,orgánica,50.0
3249,133,224,20/7/2021,V,"Vaya, además de que me ha encantado, da gusto poder encontrarte sitios así­, actualizados, accesibles. Seguro que vuelvo cuando me pasé por la ciudad!",Y,Madrid,cafe,hostelería,cognitiva,77.0
3250,630,224,16/7/2021,V,,Y,Madrid,cafe,hostelería,orgánica,75.0
3251,999,224,19/7/2021,V,"Fijo que vuelvo, es una calle empedrada preciosa, pero tiene un carril bici habilitado para mis necesidades.",Y,Madrid,cafe,hostelería,motora,
3252,531,224,20/6/2021,V,,Y,Madrid,cafe,hostelería,orgánica,46.0
3253,596,224,28/5/2021,V,,Y,Madrid,cafe,hostelería,visual,49.0
3254,916,224,2/7/2021,V,,Y,Madrid,cafe,hostelería,ninguna,0.0
3255,750,224,18/7/2021,V,Sin problemas con la accesibilidad,Y,Madrid,cafe,hostelería,auditiva,81.0
3256,484,224,6/7/2021,V,,Y,Madrid,cafe,hostelería,motora,67.0
3257,733,224,6/7/2021,V,,Y,Madrid,cafe,hostelería,visual,39.0
3258,455,224,8/7/2021,A,,Y,Madrid,cafe,hostelería,auditiva,46.0
3259,134,224,10/6/2021,A,"Volveré, de los lugares mas accesibles en los que he estado.",Y,Madrid,cafe,hostelería,orgánica,52.0
3260,57,224,29/5/2021,A,,Y,Madrid,cafe,hostelería,auditiva,75.0
3261,153,224,28/5/2021,A,,Y,Madrid,cafe,hostelería,visual,30.0
3262,632,224,21/6/2021,A,,Y,Madrid,cafe,hostelería,visual,79.0
3263,449,224,11/7/2021,A,Muy recomendable.,Y,Madrid,cafe,hostelería,auditiva,78.0
3264,462,224,13/6/2021,A,,Y,Madrid,cafe,hostelería,visual,38.0
3265,291,224,13/7/2021,A,,Y,Madrid,cafe,hostelería,motora,47.0
3266,114,224,9/7/2021,A,,Y,Madrid,cafe,hostelería,cognitiva,66.0
3267,300,224,25/5/2021,R,,Y,Madrid,cafe,hostelería,auditiva,69.0
3268,345,225,24/5/2021,V,,Y,Madrid,restaurante,hostelería,visual,15.0
3269,984,225,13/7/2021,V,,Y,Madrid,restaurante,hostelería,orgánica,52.0
3270,582,225,17/7/2021,V,,Y,Madrid,restaurante,hostelería,motora,30.0
3271,833,225,2/7/2021,V,"Los trabajadores muy amables, ayudaron a que mi experiencia sea agradable, a pesar de no tener tan adaptado el lugar, ellos lo hicieron posible.",Y,Madrid,restaurante,hostelería,ninguna,0.0
3272,370,225,11/6/2021,V,,Y,Madrid,restaurante,hostelería,motora,64.0
3273,853,225,14/6/2021,V,,Y,Madrid,restaurante,hostelería,ninguna,0.0
3274,394,225,14/7/2021,V,,Y,Madrid,restaurante,hostelería,motora,29.0
3275,156,225,12/7/2021,V,,Y,Madrid,restaurante,hostelería,visual,47.0
3276,968,225,12/7/2021,V,,Y,Madrid,restaurante,hostelería,orgánica,69.0
3277,446,225,23/5/2021,V,"Me gustó mucho y estaba muy bien montado, una rampa de acceso amplia.",Y,Madrid,restaurante,hostelería,ninguna,0.0
3278,938,225,3/6/2021,V,,Y,Madrid,restaurante,hostelería,visual,32.0
3279,571,225,29/5/2021,V,"Pasabamos por aquí­, decidimos meternos después de ver que estaba en la applicación y no hemos encontrado ningun inconveniente.",Y,Madrid,restaurante,hostelería,orgánica,39.0
3280,523,225,20/7/2021,V,,Y,Madrid,restaurante,hostelería,motora,60.0
3281,219,225,4/6/2021,V,,Y,Madrid,restaurante,hostelería,orgánica,41.0
3282,638,225,26/6/2021,V,,Y,Madrid,restaurante,hostelería,orgánica,69.0
3283,279,225,18/6/2021,V,"Lugar muy accesible, lo recomiendo a los que tengas dudas.",Y,Madrid,restaurante,hostelería,auditiva,69.0
3284,4,225,12/7/2021,V,,Y,Madrid,restaurante,hostelería,orgánica,73.0
3285,583,225,25/5/2021,V,,Y,Madrid,restaurante,hostelería,visual,37.0
3286,739,225,21/7/2021,V,Todo perfecto. Existen rampas de accesibilidad muy adaptadas a las necesidades.,Y,Madrid,restaurante,hostelería,ninguna,0.0
3287,505,225,31/5/2021,V,,Y,Madrid,restaurante,hostelería,auditiva,61.0
3288,674,225,15/6/2021,V,,Y,Madrid,restaurante,hostelería,motora,46.0
3289,262,225,15/7/2021,V,,Y,Madrid,restaurante,hostelería,ninguna,0.0
3290,79,225,6/6/2021,V,,Y,Madrid,restaurante,hostelería,cognitiva,51.0
3291,683,225,25/5/2021,V,,Y,Madrid,restaurante,hostelería,orgánica,60.0
3292,439,225,15/7/2021,V,,Y,Madrid,restaurante,hostelería,motora,28.0
3293,64,225,7/7/2021,V,,Y,Madrid,restaurante,hostelería,cognitiva,66.0
3294,61,225,9/6/2021,V,"No hay nada que esté malo, recomendable al 100%. Sitio muy accesible.",Y,Madrid,restaurante,hostelería,cognitiva,34.0
3295,907,225,5/7/2021,V,,Y,Madrid,restaurante,hostelería,cognitiva,23.0
3296,102,225,13/6/2021,V,,Y,Madrid,restaurante,hostelería,visual,42.0
3297,843,225,8/7/2021,V,"Estoy seguro, que como a mi, al que está arriba también le pareció accesible.",Y,Madrid,restaurante,hostelería,auditiva,79.0
3298,238,225,21/7/2021,V,,Y,Madrid,restaurante,hostelería,motora,72.0
3299,882,225,28/6/2021,V,,Y,Madrid,restaurante,hostelería,orgánica,68.0
3300,483,225,15/6/2021,V,,Y,Madrid,restaurante,hostelería,ninguna,0.0
3301,943,225,7/7/2021,V,"Me hablaron de este sitio, a lo que me animé a ir. Me encantó. Que lujo! Que placer! Vuelvo seguro!",Y,Madrid,restaurante,hostelería,cognitiva,78.0
3302,264,225,26/5/2021,V,"Sorprendida por la accesibilidad con la que cuenta el sitio. Un sitio recomendable para ir habitualmente, si tienes movilidad muy reducida.",Y,Madrid,restaurante,hostelería,visual,74.0
3303,964,225,9/7/2021,V,Sin problemas con la accesibilidad,Y,Madrid,restaurante,hostelería,orgánica,79.0
3304,768,225,10/6/2021,V,,Y,Madrid,restaurante,hostelería,visual,67.0
3305,262,225,20/7/2021,V,"No hay nada que esté malo, recomendable al 100%. Sitio muy accesible.",Y,Madrid,restaurante,hostelería,ninguna,0.0
3306,367,225,8/6/2021,V,,Y,Madrid,restaurante,hostelería,ninguna,0.0
3307,838,225,29/6/2021,A,,Y,Madrid,restaurante,hostelería,motora,57.0
3308,929,225,17/6/2021,A,Sitio de 10. Todos deberian ser como este.,Y,Madrid,restaurante,hostelería,auditiva,31.0
3309,469,225,25/6/2021,A,Se corresponde con las características,Y,Madrid,restaurante,hostelería,cognitiva,53.0
3310,330,225,13/6/2021,A,Muy recomendable.,Y,Madrid,restaurante,hostelería,cognitiva,61.0
3311,553,225,15/6/2021,A,"Me gusto el sitio, lo recomiendo.",Y,Madrid,restaurante,hostelería,ninguna,0.0
3312,716,225,2/6/2021,A,,Y,Madrid,restaurante,hostelería,auditiva,63.0
3313,476,225,3/6/2021,A,,Y,Madrid,restaurante,hostelería,motora,30.0
3314,248,225,10/6/2021,A,,Y,Madrid,restaurante,hostelería,ninguna,0.0
3315,907,225,22/6/2021,A,,Y,Madrid,restaurante,hostelería,cognitiva,23.0
3316,253,225,6/7/2021,R,,Y,Madrid,restaurante,hostelería,auditiva,61.0
3317,639,226,14/7/2021,A,,N,Madrid,cafe,hostelería,motora,78.0
3318,664,226,7/6/2021,A,Se corresponde con las características,N,Madrid,cafe,hostelería,orgánica,41.0
3319,960,226,9/7/2021,A,,N,Madrid,cafe,hostelería,visual,43.0
3320,794,226,19/7/2021,R,,N,Madrid,cafe,hostelería,auditiva,50.0
3321,714,226,16/6/2021,R,,N,Madrid,cafe,hostelería,auditiva,32.0
3322,416,226,7/6/2021,R,,N,Madrid,cafe,hostelería,motora,36.0
3323,795,226,30/6/2021,R,,N,Madrid,cafe,hostelería,motora,42.0
3324,575,226,20/6/2021,R,,N,Madrid,cafe,hostelería,ninguna,0.0
3325,148,226,24/5/2021,R,"Realicé una sugerencia sobre los baños y me dijeron que ellos no podí­an adaptarlo a personas con silla de ruedas por que no era frecuente, me parecieron ofensivos.",N,Madrid,cafe,hostelería,orgánica,46.0
3326,918,226,5/6/2021,R,"Nunca más, sitio nada nada accesible.",N,Madrid,cafe,hostelería,cognitiva,73.0
3327,605,226,11/6/2021,R,,N,Madrid,cafe,hostelería,motora,73.0
3328,384,226,15/7/2021,R,,N,Madrid,cafe,hostelería,orgánica,64.0
3329,198,226,21/7/2021,R,,N,Madrid,cafe,hostelería,visual,25.0
3330,535,226,10/6/2021,R,,N,Madrid,cafe,hostelería,cognitiva,86.0
3331,789,226,10/6/2021,R,,N,Madrid,cafe,hostelería,ninguna,0.0
3332,685,226,25/5/2021,R,,N,Madrid,cafe,hostelería,cognitiva,42.0
3333,66,226,8/6/2021,R,,N,Madrid,cafe,hostelería,orgánica,51.0
3334,802,227,20/7/2021,V,,N,Madrid,teatro,ocio,cognitiva,24.0
3335,186,227,15/6/2021,V,,N,Madrid,teatro,ocio,orgánica,72.0
3336,483,227,17/6/2021,V,,N,Madrid,teatro,ocio,ninguna,0.0
3337,677,227,27/6/2021,V,,N,Madrid,teatro,ocio,visual,84.0
3338,420,227,30/5/2021,V,,N,Madrid,teatro,ocio,auditiva,49.0
3339,425,227,27/5/2021,V,,N,Madrid,teatro,ocio,ninguna,0.0
3340,836,227,7/7/2021,V,,N,Madrid,teatro,ocio,ninguna,0.0
3341,765,227,19/6/2021,V,"Estoy seguro, que como a mi, al que está arriba también le pareció accesible.",N,Madrid,teatro,ocio,cognitiva,35.0
3342,835,227,12/7/2021,V,"Estoy seguro, que como a mi, al que está arriba también le pareció accesible.",N,Madrid,teatro,ocio,visual,20.0
3343,911,227,27/6/2021,V,,N,Madrid,teatro,ocio,orgánica,78.0
3344,59,227,24/5/2021,V,,N,Madrid,teatro,ocio,orgánica,56.0
3345,191,227,13/6/2021,V,,N,Madrid,teatro,ocio,ninguna,0.0
3346,513,227,17/7/2021,V,,N,Madrid,teatro,ocio,visual,55.0
3347,621,227,16/6/2021,V,,N,Madrid,teatro,ocio,motora,75.0
3348,556,227,5/7/2021,V,,N,Madrid,teatro,ocio,auditiva,69.0
3349,892,227,9/6/2021,V,,N,Madrid,teatro,ocio,auditiva,51.0
3350,576,227,25/6/2021,V,,N,Madrid,teatro,ocio,auditiva,34.0
3351,544,227,23/6/2021,V,,N,Madrid,teatro,ocio,ninguna,0.0
3352,847,227,8/7/2021,V,,N,Madrid,teatro,ocio,motora,76.0
3353,692,227,6/6/2021,A,"Nada que comentar, sencillamente no veo que me den motivos para volver.",N,Madrid,teatro,ocio,visual,84.0
3354,936,227,2/6/2021,A,Perfecto,N,Madrid,teatro,ocio,orgánica,59.0
3355,956,227,31/5/2021,A,,N,Madrid,teatro,ocio,orgánica,50.0
3356,874,227,22/6/2021,A,,N,Madrid,teatro,ocio,orgánica,37.0
3357,227,228,25/5/2021,A,"Tienen mi like, pasense.",N,Madrid,cine,ocio,auditiva,58.0
3358,700,228,14/7/2021,A,,N,Madrid,cine,ocio,cognitiva,54.0
3359,732,228,23/5/2021,A,,N,Madrid,cine,ocio,ninguna,0.0
3360,431,228,8/6/2021,R,"No lo recomiendo, el baño esta en la planta alta, y hay que subir escaleras.",N,Madrid,cine,ocio,cognitiva,83.0
3361,532,228,29/5/2021,R,,N,Madrid,cine,ocio,cognitiva,66.0
3362,631,228,17/6/2021,R,,N,Madrid,cine,ocio,cognitiva,71.0
3363,376,228,1/7/2021,R,,N,Madrid,cine,ocio,orgánica,41.0
3364,256,228,11/6/2021,R,,N,Madrid,cine,ocio,motora,59.0
3365,146,228,1/7/2021,R,,N,Madrid,cine,ocio,orgánica,23.0
3366,563,228,4/7/2021,R,,N,Madrid,cine,ocio,motora,28.0
3367,556,228,6/7/2021,R,,N,Madrid,cine,ocio,auditiva,69.0
3368,797,228,4/6/2021,R,,N,Madrid,cine,ocio,auditiva,35.0
3369,194,228,26/5/2021,R,,N,Madrid,cine,ocio,motora,45.0
3370,847,228,17/7/2021,R,,N,Madrid,cine,ocio,motora,76.0
3371,915,228,11/7/2021,R,,N,Madrid,cine,ocio,cognitiva,71.0
3372,5,228,20/7/2021,R,,N,Madrid,cine,ocio,cognitiva,62.0
3373,987,228,6/6/2021,R,,N,Madrid,cine,ocio,motora,66.0
3374,625,229,13/7/2021,V,,N,Madrid,teatro,ocio,cognitiva,59.0
3375,667,229,18/6/2021,V,,N,Madrid,teatro,ocio,cognitiva,43.0
3376,906,229,2/6/2021,A,"2021, y aún hay locales así­ de mal montados!",N,Madrid,teatro,ocio,visual,24.0
3377,838,229,14/7/2021,A,,N,Madrid,teatro,ocio,motora,57.0
3378,705,229,25/5/2021,A,,N,Madrid,teatro,ocio,orgánica,39.0
3379,515,229,11/6/2021,A,,N,Madrid,teatro,ocio,motora,47.0
3380,76,229,20/6/2021,A,,N,Madrid,teatro,ocio,cognitiva,12.0
3381,597,229,24/6/2021,A,,N,Madrid,teatro,ocio,ninguna,0.0
3382,301,229,6/7/2021,A,,N,Madrid,teatro,ocio,orgánica,79.0
3383,362,229,14/6/2021,A,Sin problemas con la accesibilidad,N,Madrid,teatro,ocio,auditiva,65.0
3384,376,229,1/6/2021,A,,N,Madrid,teatro,ocio,orgánica,41.0
3385,488,229,6/7/2021,A,,N,Madrid,teatro,ocio,ninguna,0.0
3386,501,229,1/6/2021,R,,N,Madrid,teatro,ocio,orgánica,82.0
3387,849,229,14/7/2021,R,,N,Madrid,teatro,ocio,orgánica,64.0
3388,873,230,24/5/2021,V,,N,Madrid,bar,hostelería,auditiva,50.0
3389,759,230,25/5/2021,V,,N,Madrid,bar,hostelería,orgánica,35.0
3390,900,230,7/6/2021,A,,N,Madrid,bar,hostelería,motora,41.0
3391,256,230,18/6/2021,A,Volveré,N,Madrid,bar,hostelería,motora,59.0
3392,49,230,25/5/2021,A,Todo correcto.,N,Madrid,bar,hostelería,ninguna,0.0
3393,23,230,6/6/2021,A,Muy recomendable.,N,Madrid,bar,hostelería,ninguna,0.0
3394,143,230,6/6/2021,A,,N,Madrid,bar,hostelería,auditiva,61.0
3395,518,230,9/6/2021,A,Perfecto,N,Madrid,bar,hostelería,auditiva,63.0
3396,920,230,29/5/2021,A,,N,Madrid,bar,hostelería,auditiva,49.0
3397,896,230,5/7/2021,A,Volveré,N,Madrid,bar,hostelería,visual,39.0
3398,129,230,26/5/2021,R,,N,Madrid,bar,hostelería,motora,90.0
3399,396,230,4/7/2021,R,,N,Madrid,bar,hostelería,orgánica,36.0
3400,478,231,7/7/2021,V,,N,Madrid,cine,ocio,ninguna,0.0
3401,642,231,28/6/2021,V,,N,Madrid,cine,ocio,ninguna,0.0
3402,493,231,7/6/2021,V,,N,Madrid,cine,ocio,motora,66.0
3403,626,231,5/7/2021,V,,N,Madrid,cine,ocio,orgánica,38.0
3404,626,231,21/6/2021,V,,N,Madrid,cine,ocio,orgánica,38.0
3405,632,231,22/7/2021,V,,N,Madrid,cine,ocio,visual,79.0
3406,328,231,6/7/2021,V,,N,Madrid,cine,ocio,auditiva,56.0
3407,619,231,25/5/2021,V,,N,Madrid,cine,ocio,visual,54.0
3408,619,231,8/7/2021,V,,N,Madrid,cine,ocio,visual,54.0
